Author,Site,Lon,Lat,Country,State_City,MAT_original,MAP_original,MAT,MAP,Elevation,SoilOrder_LEN_USDA_original,SoilOrder_LEN_USDA,Suborder,SoilOrder,SoilTextureClass,VegLocal,VegType_Species,VegTypeCode_Local_original,VegTypeCode_Local,VegTypeCodeStr_Local,clim_code_whittaker,clim_code,ParentMaterial,Slope,SlopePosition,Aspect,Abovegd_litterfall,DrainedClass,Core_Layer_Name,Hzn1,Hzn2,Hzn3,HorizonDesignation,Layer_top,Layer_bottom,Layer_top_norm,Layer_bottom_norm,ProfileID,ProfileZeroDesignation,d13C,D14C_BulkLayer_text,D14C_BulkLayer,D14C_err,14C_age,14C_age_sigma,TT,Terrace Age,FractionModern,FractionModern_sigma,SampleYear,Measurement_Year,BulkDensity_original,BulkDensity,SpecificSurfaceArea,PH_H2O,pct_C_original,pct_C,pct_N,CN,Cmass,sand_pct,silt_pct,clay_pct,cation_exch,Fe_d,Fe_o,Fep,Alp,Ald,Alo,Feo and Alo,Fep,Alp,Feo,Alo,Fed,Ald,Al,Fe,Fe-oxideMinerals,Smectite,nonxtalline,poorly_crystalline_aluminosilicate,noncrystalline_minerals_pct_weight,notes,reference,doi,title,USDA classificiation,Brazilian classification,FAO classification ,AMS lab ,number,avail P extr with HCl_H2SO4,Ext Ca_withKCl,Ext Mg_with_KCl,Ext Al _with_KCl
Guillet_2010_Carbofor,Baudes 92 years,-0.5772,44.6428,France,,,,14.27045455,1052.290909,55,Spo,Spo,,"umbric podzol, humic",,maritime pine 92 years old,,2,2,temperate forest,2,5,,,,,,,,,,,OF,1,2,-1.5,-0.5,494,top of mineral soil,,179,179,5,,,,,117.14,0.48,2003,,,0.12,,,441.2,44.12,,,0.052944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Baudes 92 years,-0.5772,44.6428,France,,,,14.27045455,1052.290909,55,Spo,Spo,,"umbric podzol, humic",,maritime pine 92 years old,,2,2,temperate forest,2,5,,,,,,,,,,,OH,2,2.5,-0.5,0,494,top of mineral soil,,232,232,6,,,,,122.4,0.56,2003,,,0.12,,,299.7,29.97,,,0.035964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Baudes 92 years,-0.5772,44.6428,France,,,,14.27045455,1052.290909,55,Spo,Spo,,"umbric podzol, humic",,maritime pine 92 years old,,2,2,temperate forest,2,5,,,,,,,,,,,,2.5,7.5,0,5,494,top of mineral soil,,84,84,5,,,,,107.67,0.47,2003,,,1.018,,,43.4,4.34,,,0.0441812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Baudes 92 years,-0.5772,44.6428,France,,,,14.27045455,1052.290909,55,Spo,Spo,,"umbric podzol, humic",,maritime pine 92 years old,,2,2,temperate forest,2,5,,,,,,,,,,,,7.5,17.5,5,15,494,top of mineral soil,,-6,-6,4,,,,,98.78,0.44,2003,,,1.224,,,20,2,,,0.02448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Baudes 92 years,-0.5772,44.6428,France,,,,14.27045455,1052.290909,55,Spo,Spo,,"umbric podzol, humic",,maritime pine 92 years old,,2,2,temperate forest,2,5,,,,,,,,,,,,17.5,32.5,15,30,494,top of mineral soil,,-65,-65,4,,,,,92.91,0.41,2003,,,1.307,,,13.1,1.31,,,0.0171217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Baudes 92 years,-0.5772,44.6428,France,,,,14.27045455,1052.290909,55,Spo,Spo,,"umbric podzol, humic",,maritime pine 92 years old,,2,2,temperate forest,2,5,,,,,,,,,,,A1Bh,32.5,47.5,30,45,494,top of mineral soil,,-148,-148,4,,,,,84.69,0.37,2003,,,1.408,,,6.7,0.67,,,0.0094336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Baudes 92 years,-0.5772,44.6428,France,,,,14.27045455,1052.290909,55,Spo,Spo,,"umbric podzol, humic",,maritime pine 92 years old,,2,2,temperate forest,2,5,,,,,,,,,,,Bh,47.5,65.5,45,63,494,top of mineral soil,,,,,,,,,,,2003,,,1.442,,,5,0.5,,,0.00721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,OL,0,0.5,-2,-1.5,493,top of mineral soil,,99,99,5,3678,,,,109.22,0.45,2003,,,0.12,,,483.8,48.38,,,0.058056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,OF,0.5,1.5,-1.5,-0.5,493,top of mineral soil,,160,160,5,3718,,,,115.28,0.46,2003,,,0.12,,,428.8,42.88,,,0.051456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,OH,1.5,2,-0.5,0,493,top of mineral soil,,160,160,5,3862,,,,115.23,0.51,2003,,,0.12,,,264.6,26.46,,,0.031752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,,2,7,0,5,493,top of mineral soil,,65,65,5,3921,,,,105.84,0.45,2003,,,1.104,,,32.6,3.26,,,0.0359904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,,7,17,5,15,493,top of mineral soil,,8,8,5,,,,,100.19,0.49,2003,,,1.158,,,26.6,2.66,,,0.0308028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,,17,32,15,30,493,top of mineral soil,,-45,-45,4,,,,,94.85,0.42,2003,,,1.256,,,17.2,1.72,,,0.0216032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,,32,47,30,45,493,top of mineral soil,,-98,-98,4,,,,,89.66,0.4,2003,,,1.333,,,11.3,1.13,,,0.0150629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,E,47,55,45,53,493,top of mineral soil,,,,,,,,,,,2003,,,1.456,,,4.4,0.44,,,0.0064064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillet_2010_Carbofor,Le Bray 32 years,-0.77,44.7,France,,,,14.27045455,1052.290909,65,,Spo,,,,coniferous,,2,2,temperate forest,2,5,,,,,,,,,,,Bh,55,73,53,71,493,top of mineral soil,,,,,,,,,,,2003,,,1.333,,,11.3,1.13,,,0.0150629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,LF 0-2,0,2,-12.5,-10.5,404,top of mineral soil,,177,177,5,1521,58,,,117.66,0.49,1993,,,0.12,,,49.7,49.7,,,0.05964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,LF 2-3.5,2,3.5,-10.5,-9,404,top of mineral soil,,164,164,5,2307,64,,,116.36,0.52,1993,,,0.12,,,44.4,44.4,,,0.05328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 3.5-5.5,3.5,5.5,-9,-7,404,top of mineral soil,,-56,-56,4,-536,45,,,94.43,0.42,1993,,,0.12,,,53.9,53.9,,,0.06468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 5.5-7.5,5.5,7.5,-7,-5,404,top of mineral soil,,-95,-95,4,305,50,,,90.53,0.4,1993,,,0.12,,,47.8,47.8,,,0.05736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 7.5-9.5,7.5,9.5,-5,-3,404,top of mineral soil,,-196,-196,3,-1306,33,,,80.41,0.35,1993,,,0.12,,,39.9,39.9,,,0.04788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 9.5-11.5,9.5,11.5,-3,-1,404,top of mineral soil,,-266,-266,4,-1217,36,,,73.39,0.36,1993,,,0.12,,,29.6,29.6,,,0.03552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Ah 12.5-14.5,12.5,14.5,0,2,404,top of mineral soil,,-450,-450,4,550,35,,,54.98,0.39,1993,,,0.783,,,8.1,8.1,,,0.063423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Ah 13.5-15.5,13.5,15.5,1,3,404,top of mineral soil,,-460,-460,3,800,35,,,54.05,0.26,1993,,,0.851,,,6.9,6.9,,,0.058719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,G 21.5-24.5,21.5,24.5,9,12,404,top of mineral soil,,-728,-728,3,1750,35,,,27.25,0.28,1993,,,1.163,,,2.6,2.6,,,0.030238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,G 22.5-24.5,22.5,24.5,10,12,404,top of mineral soil,,-719,-719,3,2485,40,,,28.13,0.25,1993,,,1.163,,,2.6,2.6,,,0.030238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 3.5-5.5,0,2,-9,-7,405,top of mineral soil,,-118,-118,6,4805,60,,,88.17,0.59,1993,,,0.12,,,53.9,53.9,,,0.06468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 5.5-7.5,2,4,-7,-5,405,top of mineral soil,,-144,-144,5,4940,40,,,85.65,0.46,1993,,,0.12,,,47.8,47.8,,,0.05736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Ah 13.5-15.5,10,12,1,3,405,top of mineral soil,,-562,-562,4,10445,85,,,43.8,0.43,1993,,,0.851,,,6.9,6.9,,,0.058719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,G 21.5-24.5,18,21,9,12,405,top of mineral soil,,-813,-813,4,10190,70,,,18.69,0.39,1993,,,1.163,,,2.6,2.6,,,0.030238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 3.5-7.5,0,4,-9,-5,406,top of mineral soil,,-91,-91,6,1010,55,,,90.94,0.62,1993,,,0.12,,,49.1,49.1,,,0.05892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Oh 7.5-12.5,4,9,-5,0,406,top of mineral soil,,-293,-293,4,1245,45,,,70.68,0.42,1993,,,0.12,,,34,34,,,0.0408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,Ah 12.5-16.5,9,13,0,4,406,top of mineral soil,,-527,-527,4,6630,80,,,47.34,0.4,1993,,,0.854,,,6.85,6.85,,,0.058499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,PG1-NY710322-peaty gley,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Ept,Ept,,"Inceptisol, Aquept, Humaquept, Typic Humaquept",,,,,4,grassland,6,5,,,,,,,,,,,G 16.5-26.5,13,23,4,14,406,top of mineral soil,,-837,-837,2,13470,170,,,16.33,0.23,1993,,,1.142,,,2.83,2.83,,,0.0323186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,LF 0-2.5,0,2.5,-6.5,-4,407,top of mineral soil,,177,177,5,765,55,,,117.66,0.49,1993,,,0.12,,,42.7,42.7,,,0.05124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,Oh 2.5-4.5,2.5,4.5,-4,-2,407,top of mineral soil,,186,186,5,2785,50,,,118.56,0.52,1993,,,0.12,,,45.1,45.1,,,0.05412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,Oh 4.5-6.5,4.5,6.5,-2,0,407,top of mineral soil,,-92,-92,4,6005,65,,,90.82,0.42,1993,,,0.12,,,30.2,30.2,,,0.03624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,E 6.5-8.5,6.5,8.5,0,2,407,top of mineral soil,,-93,-93,4,14560,110,,,90.75,0.43,1993,,,0.985,,,4.8,4.8,,,0.04728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,E 8.5-10.5,8.5,10.5,2,4,407,top of mineral soil,,-88,-88,4,-1306,33,,,91.16,0.42,1993,,,1.118,,,3.1,3.1,,,0.034658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,B 10.5-11.5,10.5,11.5,4,5,407,top of mineral soil,,-56,-56,6,-1368,35,,,94.41,0.64,1993,,,0.925,,,5.7,5.7,,,0.052725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,B 11.5-13.5,11.5,13.5,5,7,407,top of mineral soil,,-153,-153,6,775,40,,,84.73,0.59,1993,,,1.183,,,2.4,2.4,,,0.028392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,B 16.5-18.5,16.5,18.5,10,12,407,top of mineral soil,,-275,-275,6,780,40,,,72.52,0.55,1993,,,1.296,,,1.4,1.4,,,0.018144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,B 18.5-20.5,18.5,20.5,12,14,407,top of mineral soil,,-388,-388,4,745,40,,,61.2,0.39,1993,,,1.27,,,1.6,1.6,,,0.02032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,B 16.5-18.5 & 20.5-26,16.5,26,10,19.5,407,top of mineral soil,,-818,-818,3,460,55,,,18.23,0.26,1993,,,1.283,,,1.5,1.5,,,0.019245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,Oh 4.5-6.5,0,2,-2,0,408,top of mineral soil,,-116,-116,5,1330,55,,,88.39,0.49,1993,,,0.12,,,30.2,30.2,,,0.03624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,E 7.5-11.5,3,7,1,5,408,top of mineral soil,,-139,-139,5,2580,60,,,86.08,0.49,1993,,,1.007,,,4.5,4.5,,,0.045315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,B 10.5-18.5,6,14,4,12,408,top of mineral soil,,-615,-615,4,3945,50,,,38.48,0.37,1993,,,1.109,,,3.2,3.2,,,0.035488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,MP5-NY710322-micropodzol,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,Spo,Spo,,"Spodosol, Aquod, Cryaquod, Placic Cryaquod",,,,,4,grassland,6,5,,,,,,,,,,,B 18.5-28.0,14,23.5,12,21.5,408,top of mineral soil,,-830,-830,3,13670,120,,,16.97,0.31,1993,,,1.27,,,1.6,1.6,,,0.02032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,LF 0-2,0,2,-4,-2,409,top of mineral soil,,214,214,5,990,45,,,121.4,0.54,1993,,,0.12,,,45,45,,,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,Oh 2-4,2,4,-2,0,409,top of mineral soil,,110,110,5,990,45,,,110.98,0.49,1993,,,0.12,,,26.9,26.9,,,0.03228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,Ah 4-6,4,6,0,2,409,top of mineral soil,,-176,-176,4,7670,80,,,82.45,0.36,1993,,,0.653,,,10.7,10.7,,,0.069871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,Ah 6-8,6,8,2,4,409,top of mineral soil,,-227,-227,3,14250,150,,,77.26,0.35,1993,,,0.8,,,7.8,7.8,,,0.0624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,Ah 8-10,8,10,4,6,409,top of mineral soil,,-242,-242,3,-1558,36,,,75.84,0.34,1993,,,0.944,,,5.4,5.4,,,0.050976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,Ah 10-12,10,12,6,8,409,top of mineral soil,,-279,-279,3,-837,35,,,72.11,0.32,1993,,,0.741,,,8.9,8.9,,,0.065949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,Ah 12-14,12,14,8,10,409,top of mineral soil,,-314,-314,3,1550,35,,,68.64,0.31,1993,,,0.918,,,5.8,5.8,,,0.053244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,A/E 14-16,14,16,10,12,409,top of mineral soil,,-410,-410,4,2070,40,,,59.05,0.43,1993,,,1.154,,,2.7,2.7,,,0.031158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,B 16-18,16,18,12,14,409,top of mineral soil,,-375,-375,4,2220,40,,,62.5,0.44,1993,,,1.193,,,2.3,2.3,,,0.027439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,B 18-20,18,20,14,16,409,top of mineral soil,,-387,-387,4,2625,40,,,61.27,0.43,1993,,,1.193,,,2.3,2.3,,,0.027439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huang_1999_SSSAJ,ABE5-NY710322-brown earth,-2.451,54.684,UK,England,,,6.826515152,1163.781818,850,,Ept,,,,,,,4,grassland,6,5,,,,,,,,,,,B 20-22,20,22,16,18,409,top of mineral soil,,-399,-399,4,3025,35,,,60.12,0.43,1993,,,1.203,,,2.2,2.2,,,0.026466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
